provider_id,provider_name,specialty,city,state,tax_id,license_no,rejection_reason
P010112,"Sachdev, Dani and Ram",Oncology,Arrah,Kerala,XXXXX,BADLIC,duplicate_provider_id
P028422,Oza PLC,Dermatology,Sagar,Andhra Pradesh,881743677,LIC227669,duplicate_provider_id
P009263,Kata-Pingle,Oncology,Serampore,Odisha,XXXXX,BADLIC,duplicate_provider_id
P017226,"Datta, Comar and Shere",ENT,Hapur,Manipur,648295412,LIC112765,duplicate_provider_id
P032832,Bali LLC,OBGYN,Aizawl,Goa,433874403,LIC350814,duplicate_provider_id
P026712,"Goel, Dasgupta and Goyal",Oncology,Silchar,Uttar Pradesh,933237395,LIC174876,duplicate_provider_id
P009905,Keer-Bhardwaj,ENT,Delhi,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P009567,"Tandon, Saha and Raj",Oncology,Panihati,Tamil Nadu,885355688,LIC677700,duplicate_provider_id
P026663,"Bhardwaj, Mukherjee and Tank",Orthopedics,Phagwara,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P014881,Sheth-Choudhury,Urology,Anantapur,Karnataka,845416435,LIC321952,duplicate_provider_id
P018437,Bala-Bhatia,Urology,Thiruvananthapuram,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P010908,Bahri Ltd,Neurology,Tirunelveli,Odisha,XXXXX,BADLIC,duplicate_provider_id
P013479,Sahota PLC,Orthopedics,Aurangabad,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P020804,Pandey Group,Oncology,Madurai,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P028789,"Swamy, Oak and Bali",Neurology,Machilipatnam,Bihar,266138822,LIC108898,duplicate_provider_id
P011457,Minhas Group,Neurology,Saharsa,Manipur,XXXXX,BADLIC,duplicate_provider_id
P034560,Mahajan-Dey,Orthopedics,Patiala,Haryana,XXXXX,BADLIC,duplicate_provider_id
P002011,"Dyal, Mall and Korpal",Neurology,Vijayanagaram,Karnataka,368965552,LIC532529,duplicate_provider_id
P003100,"Vyas, Dhawan and Murthy",Oncology,Bokaro,Telangana,XXXXX,BADLIC,duplicate_provider_id
P016900,"Nadig, Datta and Muni",Orthopedics,Satara,Tripura,XXXXX,BADLIC,duplicate_provider_id
P006424,"Divan, Sangha and Varkey",Urology,Begusarai,Bihar,220540852,LIC111118,duplicate_provider_id
P005265,Roy Group,Orthopedics,Navi Mumbai,Chhattisgarh,837276153,LIC968627,duplicate_provider_id
P027477,Gandhi-Chada,OBGYN,Bellary,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008024,"Biswas, Kala and Lata",General Medicine,Bhatpara,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P033099,Dutt Group,Dermatology,Bareilly,Rajasthan,330212960,LIC470017,duplicate_provider_id
P018543,Sahni-De,Orthopedics,Saharsa,Tamil Nadu,743874385,LIC791169,duplicate_provider_id
P005234,Dara PLC,Oncology,Raurkela Industrial Township,Punjab,974552147,LIC434954,duplicate_provider_id
P031369,Doshi-Iyer,Neurology,Begusarai,Bihar,XXXXX,BADLIC,duplicate_provider_id
P003499,Sachdeva-Tiwari,ENT,Giridih,Madhya Pradesh,221434355,LIC553342,duplicate_provider_id
P034989,Sane PLC,OBGYN,Anantapur,Bihar,380015232,LIC588266,duplicate_provider_id
P011004,"Kanda, Deep and Bobal",Orthopedics,Arrah,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P000963,Agrawal-Ben,Pediatrics,Bhilai,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008756,"De, Yohannan and Nazareth",Cardiology,Sikar,Assam,XXXXX,BADLIC,duplicate_provider_id
P016777,Shetty-Johal,ENT,Jabalpur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P022694,"Virk, Lad and Andra",OBGYN,Haridwar,Goa,XXXXX,BADLIC,duplicate_provider_id
P012100,Misra-Konda,ENT,Bilaspur,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P018180,"Srivastava, Dhaliwal and Din",Urology,Jabalpur,Gujarat,110363556,LIC759025,duplicate_provider_id
P002890,Sundaram Inc,ENT,Pali,Mizoram,263520731,LIC514365,duplicate_provider_id
P034843,Thakkar Ltd,Pediatrics,Rohtak,West Bengal,566971755,LIC869791,duplicate_provider_id
P001653,"Saha, Cherian and Mangal",Dermatology,Tiruvottiyur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P010977,Sathe and Sons,Cardiology,Malda,Telangana,224612552,LIC346220,duplicate_provider_id
P001332,Puri Inc,Cardiology,Bidar,Chhattisgarh,255081038,LIC255944,duplicate_provider_id
P001688,Handa LLC,Pediatrics,Madhyamgram,Manipur,XXXXX,BADLIC,duplicate_provider_id
P018008,"Bhasin, Karan and Ram",Urology,Danapur,Assam,XXXXX,BADLIC,duplicate_provider_id
P024151,"Dyal, Banerjee and Gade",Pediatrics,Belgaum,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P016897,Krish-Kakar,Urology,Fatehpur,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P027858,Banerjee-Yadav,General Medicine,Indore,Mizoram,106410462,LIC253338,duplicate_provider_id
P028054,"Vasa, Virk and Kala",Dermatology,Bhavnagar,Rajasthan,462395328,LIC791082,duplicate_provider_id
P013125,"Solanki, Ramaswamy and Shan",Neurology,Dehri,Kerala,XXXXX,BADLIC,duplicate_provider_id
P024744,Iyer-Mitter,Dermatology,Hajipur,Odisha,XXXXX,BADLIC,duplicate_provider_id
P003298,Bora Ltd,Orthopedics,Sasaram,Manipur,XXXXX,BADLIC,duplicate_provider_id
P007399,Mitra PLC,ENT,Nangloi Jat,Bihar,302828544,LIC449591,duplicate_provider_id
P006315,"Thaker, Dugar and Ben",OBGYN,Bhilwara,Gujarat,916396280,LIC353056,duplicate_provider_id
P000859,D’Alia-Bali,ENT,Nandyal,Bihar,362272790,LIC751824,duplicate_provider_id
P032401,"Shroff, Mandal and Agate",Dermatology,Khandwa,Jharkhand,989786658,LIC471656,duplicate_provider_id
P028962,"Chopra, Yogi and Jhaveri",Neurology,Ichalkaranji,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022647,Kalla-Vasa,Cardiology,Dharmavaram,Jharkhand,433249564,LIC708115,duplicate_provider_id
P006740,"Murthy, Pandey and Sibal",General Medicine,Lucknow,Meghalaya,866316116,LIC211485,duplicate_provider_id
P002386,Radhakrishnan-Naik,ENT,Solapur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P019717,Misra-Oak,OBGYN,Sambhal,West Bengal,310681066,LIC720607,duplicate_provider_id
P018988,Bera-Natarajan,OBGYN,Udupi,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P028209,Madan and Sons,Pediatrics,Chandigarh,Manipur,601888271,LIC992984,duplicate_provider_id
P031866,Ghose LLC,Neurology,Parbhani,Uttarakhand,301710409,LIC668340,duplicate_provider_id
P033184,"Handa, Sanghvi and Sahota",Oncology,Chandigarh,Bihar,931813159,LIC891409,duplicate_provider_id
P009391,Cherian-Aggarwal,General Medicine,Shimoga,Arunachal Pradesh,204741570,LIC992610,duplicate_provider_id
P023556,Minhas Ltd,Pediatrics,Sri Ganganagar,Gujarat,673413350,LIC811607,duplicate_provider_id
P008974,Agarwal Inc,Urology,Rampur,Tripura,XXXXX,BADLIC,duplicate_provider_id
P006963,"Iyengar, Ravel and Goyal",Neurology,Saharsa,Manipur,XXXXX,BADLIC,duplicate_provider_id
P029500,Korpal LLC,General Medicine,Jamalpur,Maharashtra,949791683,LIC418289,duplicate_provider_id
P005627,Sani LLC,Cardiology,Madurai,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P031499,"Chokshi, Yogi and Iyengar",Orthopedics,Hosur,Punjab,479656372,LIC106301,duplicate_provider_id
P000769,Rai PLC,Dermatology,Etawah,Odisha,XXXXX,BADLIC,duplicate_provider_id
P018280,"Kumar, Dayal and Yogi",Oncology,Agartala,Bihar,XXXXX,BADLIC,duplicate_provider_id
P018953,Oza-Thakkar,Neurology,Barasat,Bihar,173008498,LIC118704,duplicate_provider_id
P024187,Bora-Palla,General Medicine,Durgapur,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P000430,"Babu, Deshmukh and Nagi",Cardiology,Bidar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P011286,"Ravel, Buch and Gola",OBGYN,Visakhapatnam,Maharashtra,566288654,LIC361352,duplicate_provider_id
P002623,"Som, Rao and Gola",Neurology,Rohtak,Tripura,XXXXX,BADLIC,duplicate_provider_id
P012867,"Keer, Kata and Bandi",ENT,Tenali,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P007735,Manda and Sons,Oncology,Sonipat,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P024443,"Bassi, Devi and Choudhry",ENT,Noida,Tripura,929778478,LIC515802,duplicate_provider_id
P010317,"Dugal, Chada and Gandhi",Pediatrics,Akola,Chhattisgarh,557408540,LIC446679,duplicate_provider_id
P025105,Murty-Kapur,ENT,Proddatur,West Bengal,335003420,LIC575619,duplicate_provider_id
P015263,Chaudhary-Devan,Orthopedics,Dehradun,Meghalaya,980150726,LIC790161,duplicate_provider_id
P034762,Rao-Nadkarni,ENT,Pudukkottai,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P010713,"Wali, Ratta and Sura",Cardiology,Guntakal,Uttarakhand,465793772,LIC619630,duplicate_provider_id
P008208,"Apte, Patil and Yadav",ENT,Anand,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P003290,"Taneja, Korpal and Din",Oncology,Jalandhar,West Bengal,541755564,LIC699727,duplicate_provider_id
P017420,Andra-Suri,Orthopedics,Srikakulam,Telangana,653684002,LIC304725,duplicate_provider_id
P030483,Chaudry LLC,Dermatology,Howrah,Kerala,769185239,LIC394402,duplicate_provider_id
P029178,Talwar-Bhat,Oncology,Allahabad,Goa,XXXXX,BADLIC,duplicate_provider_id
P022143,Grover-Majumdar,Dermatology,Malegaon,Haryana,XXXXX,BADLIC,duplicate_provider_id
P030845,Garg-Buch,Pediatrics,Yamunanagar,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P005708,"Pradhan, Sehgal and Wali",Dermatology,Meerut,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P001060,"Handa, Kohli and Chakrabarti",Urology,Arrah,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P019603,Bala Inc,Urology,Ratlam,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P018657,"Ram, Karnik and Ranganathan",OBGYN,Madhyamgram,Uttarakhand,640517128,LIC795723,duplicate_provider_id
P008754,Ranganathan Inc,OBGYN,Junagadh,Punjab,XXXXX,BADLIC,duplicate_provider_id
P028220,Bhatia-Nath,ENT,Singrauli,Chhattisgarh,219737945,LIC699003,duplicate_provider_id
P017296,"Balay, Pandey and Sharma",Urology,Kota,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P015724,"Sandal, Sanghvi and Jayaraman",Dermatology,Vellore,Madhya Pradesh,771150930,LIC659707,duplicate_provider_id
P000608,Rau-Ramanathan,Cardiology,Hajipur,West Bengal,729082320,LIC169604,duplicate_provider_id
P026017,Trivedi-Sharaf,ENT,Bhatpara,Telangana,487076650,LIC418827,duplicate_provider_id
P018782,"Yadav, Bhavsar and Thaman",Cardiology,Etawah,Goa,XXXXX,BADLIC,duplicate_provider_id
P001471,Sundaram-Kalla,Cardiology,Ratlam,Punjab,XXXXX,BADLIC,duplicate_provider_id
P028961,Rai Ltd,Pediatrics,Varanasi,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P026921,"Magar, Kumer and Shah",OBGYN,Anantapur,Rajasthan,191441860,LIC795623,duplicate_provider_id
P020221,Sunder LLC,Dermatology,Panipat,Arunachal Pradesh,534658866,LIC785204,duplicate_provider_id
P014528,Sethi and Sons,ENT,Ajmer,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P016293,Mandal-Raja,Dermatology,Karaikudi,Kerala,614577546,LIC286159,duplicate_provider_id
P023651,Thakkar Ltd,Dermatology,Dindigul,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P011165,Kapoor Group,Neurology,Nagaon,Tamil Nadu,503868275,LIC654113,duplicate_provider_id
P018633,"Nori, Mall and Nadkarni",Cardiology,Noida,Mizoram,645996536,LIC831471,duplicate_provider_id
P015957,Varkey and Sons,Neurology,Sikar,Punjab,606809407,LIC867842,duplicate_provider_id
P007331,Lal-Palan,Pediatrics,Mira-Bhayandar,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P018744,"Wason, Kala and Chahal",OBGYN,Ratlam,West Bengal,810970953,LIC619325,duplicate_provider_id
P026194,Pau-Soni,OBGYN,Raurkela Industrial Township,Madhya Pradesh,153560221,LIC798359,duplicate_provider_id
P030034,Wable LLC,Dermatology,Shahjahanpur,Manipur,XXXXX,BADLIC,duplicate_provider_id
P023505,Merchant Group,Dermatology,Pondicherry,Kerala,XXXXX,BADLIC,duplicate_provider_id
P010879,"Barman, Sekhon and Chakraborty",OBGYN,Ghaziabad,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P027373,"Keer, Nanda and Zacharia",Pediatrics,Jammu,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P017257,Chakrabarti Ltd,Urology,Kozhikode,Odisha,225635573,LIC298553,duplicate_provider_id
P030408,Ramaswamy-Goswami,Urology,Rajkot,Goa,XXXXX,BADLIC,duplicate_provider_id
P019326,Rajagopal and Sons,Neurology,Raurkela Industrial Township,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P018034,"Sodhi, Mannan and Bajaj",Oncology,Sultan Pur Majra,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020406,Palla Inc,Dermatology,Saharsa,Maharashtra,290697830,LIC398008,duplicate_provider_id
P004344,Brar LLC,Urology,Chandrapur,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P014130,Bali LLC,Dermatology,Baranagar,Odisha,XXXXX,BADLIC,duplicate_provider_id
P014579,Badal-Dey,Neurology,Mau,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P009121,"Shetty, Biswas and Chand",OBGYN,Shivpuri,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P005550,"Chaudry, Bhalla and Sami",Urology,Dewas,Jharkhand,247510359,LIC766279,duplicate_provider_id
P011258,Bhatnagar Inc,Cardiology,Kalyan-Dombivli,Tamil Nadu,689262174,LIC850788,duplicate_provider_id
P004687,Vora-Upadhyay,General Medicine,Chandigarh,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P026030,Iyer-Rai,OBGYN,Yamunanagar,Telangana,655275929,LIC207951,duplicate_provider_id
P028233,"Natarajan, Wason and Chahal",Dermatology,Visakhapatnam,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P014675,"Ratta, Pillai and Bath",OBGYN,Nagaon,Telangana,XXXXX,BADLIC,duplicate_provider_id
P016087,Tank-Nagarajan,Oncology,Nanded,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P034469,Upadhyay-Malhotra,Dermatology,Jalgaon,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P010064,Venkataraman-Biswas,Pediatrics,Malda,Bihar,118772172,LIC254569,duplicate_provider_id
P010333,Kapur Ltd,Neurology,Miryalaguda,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P026116,Sharaf-Dubey,Pediatrics,Raurkela Industrial Township,Manipur,XXXXX,BADLIC,duplicate_provider_id
P007179,"Sandal, Batta and Rajagopal",Dermatology,Munger,Bihar,XXXXX,BADLIC,duplicate_provider_id
P009468,Grewal Inc,ENT,Saharsa,Odisha,XXXXX,BADLIC,duplicate_provider_id
P029813,Murthy-Dave,Cardiology,Nangloi Jat,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P019775,Hegde-Kanda,General Medicine,Ballia,Odisha,636212094,LIC341665,duplicate_provider_id
P003129,Gokhale Inc,General Medicine,Mangalore,Assam,460660186,LIC245320,duplicate_provider_id
P005869,Lata-Madan,ENT,Bikaner,Tripura,208046552,LIC912825,duplicate_provider_id
P019812,Prashad-Bhavsar,Oncology,Dhanbad,Uttarakhand,441118199,LIC175031,duplicate_provider_id
P028853,"Chaudhari, Dua and Dugal",Orthopedics,Bhilai,Uttar Pradesh,100728824,LIC626962,duplicate_provider_id
P013277,Taneja-Ramaswamy,Neurology,Dewas,Nagaland,931346190,LIC155289,duplicate_provider_id
P006935,Bhatia-Zachariah,Orthopedics,Siliguri,Karnataka,681473882,LIC725305,duplicate_provider_id
P020109,Sha-Pradhan,ENT,Salem,Telangana,551130230,LIC139637,duplicate_provider_id
P024169,"Kapur, Rattan and Dugar",OBGYN,Bhilai,Himachal Pradesh,618448857,LIC610271,duplicate_provider_id
P028172,Deep-Minhas,OBGYN,Ballia,Sikkim,435405793,LIC412183,duplicate_provider_id
P028426,Pingle Ltd,Neurology,Maheshtala,Uttar Pradesh,487196083,LIC767015,duplicate_provider_id
P018760,Soman-Prakash,Cardiology,Rampur,Mizoram,357002550,LIC863740,duplicate_provider_id
P012732,Deep-Sane,Neurology,Amritsar,Nagaland,826299035,LIC762080,duplicate_provider_id
P010689,Rastogi-Lala,ENT,Bharatpur,Jharkhand,199847010,LIC295493,duplicate_provider_id
P024613,Kannan-Prashad,Pediatrics,Tadipatri,West Bengal,498748364,LIC444501,duplicate_provider_id
P032505,"Mitter, Murthy and Chaudhuri",Oncology,Ludhiana,Tripura,XXXXX,BADLIC,duplicate_provider_id
P016584,Mital LLC,Neurology,Saharsa,Haryana,715704367,LIC540026,duplicate_provider_id
P008207,"Hora, Ramachandran and Sarkar",Dermatology,Ambala,Jharkhand,637450945,LIC665868,duplicate_provider_id
P028135,Chander Group,Pediatrics,Haldia,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P006175,Cherian-Mani,ENT,Madhyamgram,Karnataka,921616844,LIC416114,duplicate_provider_id
P018467,Walla and Sons,Orthopedics,Kozhikode,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P006886,Gupta-Wagle,Orthopedics,Burhanpur,Punjab,XXXXX,BADLIC,duplicate_provider_id
P025867,Munshi-Zachariah,OBGYN,Thane,Gujarat,854535285,LIC671540,duplicate_provider_id
P024091,Munshi-Nayak,Dermatology,Khandwa,Goa,329699584,LIC474401,duplicate_provider_id
P022599,Venkatesh-Saini,Dermatology,Tadipatri,West Bengal,484783936,LIC343001,duplicate_provider_id
P030792,Badal-Sha,Cardiology,Jamshedpur,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P002545,Kadakia-Vig,Oncology,Bhopal,Mizoram,158748822,LIC409668,duplicate_provider_id
P010907,Gupta-Wagle,Dermatology,Khammam,Karnataka,778341799,LIC689926,duplicate_provider_id
P013962,D’Alia-Chana,Neurology,Nangloi Jat,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P034032,Nayar Inc,Urology,Navi Mumbai,Kerala,883234450,LIC430856,duplicate_provider_id
P007387,"Ganguly, Subramanian and Mall",Oncology,Faridabad,Jharkhand,238467788,LIC811384,duplicate_provider_id
P034710,Keer-Sachar,Oncology,Dewas,Manipur,725069237,LIC379769,duplicate_provider_id
P018575,Bobal Ltd,General Medicine,Nashik,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009499,"Raju, Bir and Roy",Urology,Tiruchirappalli,Haryana,XXXXX,BADLIC,duplicate_provider_id
P007210,"Bhagat, Hegde and Sood",Cardiology,Bhilwara,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P021077,"Dugal, Panchal and Palla",Orthopedics,Firozabad,Sikkim,663658584,LIC728571,duplicate_provider_id
P027726,Patla Inc,Cardiology,Muzaffarnagar,Bihar,845333182,LIC597885,duplicate_provider_id
P031825,"Swaminathan, Subramanian and Garg",Pediatrics,Mangalore,Kerala,414357029,LIC588190,duplicate_provider_id
P001588,"Nadkarni, Kunda and Tandon",Orthopedics,Kharagpur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P008248,"Bajaj, Kala and Dhar",Neurology,Jalna,Gujarat,769134810,LIC215918,duplicate_provider_id
P011459,Malhotra LLC,Cardiology,Chapra,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P034146,Kashyap-Keer,Neurology,Kumbakonam,Sikkim,663165975,LIC797513,duplicate_provider_id
P020624,Manda Inc,Dermatology,Rewa,Assam,XXXXX,BADLIC,duplicate_provider_id
P034998,Gupta-Ben,Oncology,Ramgarh,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P006796,Karnik and Sons,General Medicine,Bongaigaon,Tamil Nadu,148245618,LIC231878,duplicate_provider_id
P010306,Chandran-Sarma,Orthopedics,Bellary,Assam,XXXXX,BADLIC,duplicate_provider_id
P001446,"Din, Grewal and Wason",Oncology,Thoothukudi,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P010829,Sastry-Dua,Orthopedics,Sikar,Nagaland,887873341,LIC682485,duplicate_provider_id
P017540,Agate LLC,Cardiology,Chandrapur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P008220,Raj-Master,Pediatrics,Saharsa,Meghalaya,349703989,LIC856631,duplicate_provider_id
P000163,Mand-Balakrishnan,OBGYN,Jaunpur,Uttar Pradesh,142107701,LIC437114,duplicate_provider_id
P003351,Bail Inc,Urology,Ambarnath,Haryana,272850757,LIC732128,duplicate_provider_id
P003987,Kulkarni PLC,Urology,Muzaffarpur,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P015346,Bora PLC,Pediatrics,Udupi,Gujarat,402627816,LIC903733,duplicate_provider_id
P019259,Dhawan and Sons,Neurology,Kota,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P001704,"Barad, Mody and Bhalla",Dermatology,Ongole,Haryana,XXXXX,BADLIC,duplicate_provider_id
P005393,Bhakta Inc,Neurology,Raurkela Industrial Township,Bihar,XXXXX,BADLIC,duplicate_provider_id
P030722,Date LLC,General Medicine,Barasat,Punjab,125219983,LIC380661,duplicate_provider_id
P024825,Kade LLC,General Medicine,Hapur,Assam,649260967,LIC953227,duplicate_provider_id
P001999,Goda-Bahri,Neurology,Tenali,Maharashtra,597144453,LIC690922,duplicate_provider_id
P006058,Pai and Sons,Neurology,Baranagar,Chhattisgarh,899863054,LIC306868,duplicate_provider_id
P026310,"Soni, Dey and Parekh",OBGYN,Siliguri,Himachal Pradesh,992775715,LIC312354,duplicate_provider_id
P001308,"Chakrabarti, Sathe and Sekhon",Neurology,New Delhi,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P010352,"Bhatt, Doshi and Pant",Orthopedics,Sangli-Miraj & Kupwad,Uttarakhand,143311097,LIC363126,duplicate_provider_id
P021211,Bobal-Nadig,Pediatrics,Surendranagar Dudhrej,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P016405,"Rana, Setty and Chand",OBGYN,Ulhasnagar,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P001057,Pall-Jani,Cardiology,Deoghar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P001239,Iyengar LLC,Cardiology,Bhalswa Jahangir Pur,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P003432,"Menon, Patla and Rajagopalan",Dermatology,Shimoga,Karnataka,310555193,LIC572913,duplicate_provider_id
P033439,Naik LLC,Neurology,Bhind,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P000619,Borde Group,Urology,Kishanganj,Gujarat,659359175,LIC944901,duplicate_provider_id
P000297,Karan Group,ENT,Rewa,Haryana,693267644,LIC710074,duplicate_provider_id
P000576,Devi Ltd,General Medicine,Sambalpur,Uttar Pradesh,204692796,LIC405092,duplicate_provider_id
P007503,Gera-Karan,Cardiology,Sirsa,Assam,XXXXX,BADLIC,duplicate_provider_id
P024974,Sunder-Modi,ENT,Pondicherry,Rajasthan,781152121,LIC661516,duplicate_provider_id
P032138,Gour and Sons,Pediatrics,Firozabad,Odisha,980844671,LIC556041,duplicate_provider_id
P026414,Warrior Inc,Dermatology,Raipur,Goa,838406585,LIC565168,duplicate_provider_id
P000810,Kohli Ltd,Oncology,Madurai,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P003939,Kumar-Parikh,Orthopedics,Tadepalligudem,Himachal Pradesh,973022959,LIC130267,duplicate_provider_id
P006632,Mani-Dave,Dermatology,Kadapa,Maharashtra,385385049,LIC603247,duplicate_provider_id
P017033,"Kamdar, Om and Puri",Urology,Ramagundam,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P011300,Sem and Sons,Pediatrics,Delhi,Maharashtra,972817791,LIC821064,duplicate_provider_id
P015639,"Mukhopadhyay, Jha and Sridhar",Orthopedics,Bhalswa Jahangir Pur,Karnataka,145799852,LIC543372,duplicate_provider_id
P028689,Patil Group,Oncology,Ujjain,Odisha,144859486,LIC119139,duplicate_provider_id
P018867,Baral-Sunder,Pediatrics,Narasaraopet,Madhya Pradesh,619283596,LIC976257,duplicate_provider_id
P013101,"Sridhar, Bath and Sidhu",OBGYN,Giridih,Gujarat,951982372,LIC476332,duplicate_provider_id
P015482,"Lata, Chanda and Sha",Pediatrics,Thrissur,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P026994,Chowdhury-Ramaswamy,ENT,Nagercoil,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P020412,Peri Inc,ENT,Srinagar,Odisha,XXXXX,BADLIC,duplicate_provider_id
P001807,Tailor-Shere,OBGYN,Hosur,Punjab,XXXXX,BADLIC,duplicate_provider_id
P025572,"Bhardwaj, Sridhar and Setty",Cardiology,Vijayawada,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P008752,"Mishra, Baral and Kapur",Dermatology,Gaya,Jharkhand,188578105,LIC588915,duplicate_provider_id
P028763,Gupta-Ben,Urology,Chennai,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P031031,Sengupta-Ravel,Urology,Khandwa,Chhattisgarh,925174228,LIC749915,duplicate_provider_id
P024084,Tella-Pathak,Orthopedics,Bidar,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P002599,Vora PLC,General Medicine,Kirari Suleman Nagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P034120,"Dua, Garde and Barad",Dermatology,Eluru,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P002146,"Sandal, Sanghvi and Jayaraman",Cardiology,Hospet,Tripura,XXXXX,BADLIC,duplicate_provider_id
P020070,Goswami-Dewan,Pediatrics,Ranchi,Bihar,739405887,LIC674084,duplicate_provider_id
P016537,Suri-Shetty,Urology,Patna,Kerala,XXXXX,BADLIC,duplicate_provider_id
P003569,"Zachariah, Shetty and Tandon",Orthopedics,Ramagundam,Uttar Pradesh,733222925,LIC879723,duplicate_provider_id
P002694,"Chacko, Goyal and Subramanian",OBGYN,Jamnagar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P014301,"Kade, Hari and Krishnamurthy",Neurology,Berhampur,Odisha,335775292,LIC153492,duplicate_provider_id
P012570,"Bhardwaj, Sridhar and Setty",ENT,Allahabad,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P017449,Grover-Majumdar,General Medicine,Nagaon,Bihar,XXXXX,BADLIC,duplicate_provider_id
P022003,"Dua, Yohannan and Morar",Oncology,Kolkata,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P012836,Lalla and Sons,Cardiology,Bhubaneswar,Uttarakhand,289945056,LIC242223,duplicate_provider_id
P027068,Wadhwa LLC,General Medicine,Vasai-Virar,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P008540,"Narasimhan, Gill and Palan",Cardiology,Siwan,Goa,XXXXX,BADLIC,duplicate_provider_id
P013876,Shenoy-Dhingra,OBGYN,Guntakal,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
